00:02,43,45,1,663,24
00:04,40,31,3,792,24
00:12,40,22,1,391,8
00:15,1,22,1,24,24
00:17,32,15,3,428,3
00:25,60,46,3,440,24
00:33,31,16,18,352,3
01:20,46,9,2,553,24
01:25,55,5,3,695,24
01:33,65,16,3,142,4
01:40,16,4,1,533,24
01:43,19,46,2,679,24
01:48,36,26,3,664,24
01:56,9,28,2,76,24
02:01,30,48,2,264,4
02:06,36,22,1,453,24
02:09,36,31,9,545,24
02:32,24,50,3,776,8
02:40,4,35,2,618,4
02:45,6,20,1,77,24
02:48,20,36,3,460,8
02:56,61,28,3,106,8
03:04,11,31,9,9,24
03:27,14,19,2,422,8
03:32,1,5,3,886,24
03:40,69,16,3,891,24
03:48,39,12,3,178,8
03:56,17,47,19,25,8
04:45,68,34,2,140,24
04:50,9,9,1,50,24
04:53,42,44,1,818,24
04:55,21,4,12,407,24
05:27,51,48,9,887,24
05:50,4,28,2,452,24
05:55,56,49,10,459,24
06:21,30,15,14,783,24
06:58,13,13,2,518,24
07:03,44,16,22,673,8
08:00,38,43,2,307,24
08:05,47,45,2,615,24
08:10,3,23,1,773,24
08:13,39,32,2,315,24
08:18,26,48,2,21,24
08:23,23,50,1,546,24
08:26,31,11,1,421,24
08:29,40,39,2,81,2
08:34,34,35,3,590,4
08:42,30,8,1,137,4
08:44,55,2,1,73,24
08:47,58,47,1,151,24
08:49,19,41,2,683,24
08:55,41,28,1,900,3
08:57,15,24,3,713,24
09:05,58,22,3,26,24
09:13,40,9,5,769,24
09:26,42,18,8,360,24
09:47,30,29,23,180,24
10:46,69,3,13,59,24
11:20,2,33,2,216,24
11:25,65,18,2,745,24
11:31,54,28,9,13,2
11:54,4,7,3,245,8
12:02,64,49,6,61,24
12:17,25,32,3,235,24
12:25,63,33,3,431,4
12:33,32,23,2,294,4
12:38,60,37,2,622,24
12:43,25,6,1,315,24
12:46,23,31,2,643,24
12:51,57,47,3,268,24
12:59,1,14,10,345,24
13:25,37,10,3,17,24
13:33,6,16,3,706,24
13:41,21,1,16,750,24
14:22,64,20,3,337,24
14:30,1,46,7,298,24
14:48,49,4,1,830,24
14:51,50,32,3,543,24
14:59,34,48,3,450,24
15:06,25,8,1,665,24
15:09,2,47,3,868,8
15:17,6,48,3,120,8
15:25,32,6,19,668,24
16:14,58,40,2,456,4
16:19,24,31,2,778,24
16:24,38,29,2,524,24
16:30,14,50,1,513,24
16:32,63,6,3,587,8
16:40,52,10,2,165,24
16:45,69,6,9,241,4
17:09,49,34,15,325,4
17:48,2,5,3,217,24
17:55,61,35,3,101,8
18:03,5,14,1,560,24
18:06,31,7,3,539,24
18:14,10,49,15,226,8
18:53,19,21,2,393,8
18:58,53,19,2,363,4
19:03,33,13,2,74,24
19:08,38,24,2,168,24
19:13,7,11,3,214,24
19:21,63,22,3,69,24
19:29,54,22,6,813,24
19:45,65,6,3,336,24
19:52,46,39,3,619,24
20:00,31,19,8,749,24
20:21,6,8,3,380,24
20:29,22,14,28,764,24
21:42,30,44,6,554,24
21:57,56,25,3,410,24
22:05,57,24,1,192,24
22:08,51,29,3,59,24
22:15,18,43,3,113,24
22:23,46,12,1,874,24
22:26,32,29,2,122,24
22:31,41,31,13,603,24
23:05,58,34,1,385,24
23:07,38,11,3,431,24
23:15,15,50,1,203,24
23:18,12,32,3,762,24
23:26,1,16,1,836,24
23:28,48,5,1,400,24
23:31,65,4,8,814,24
23:52,8,45,2,302,24
