00:01,16,16,1,66,4
00:05,53,36,1,39,4
00:09,55,48,13,469,4
01:02,61,1,17,411,24
02:11,54,41,3,113,8
02:23,44,38,15,159,8
03:24,3,49,3,754,24
03:36,58,39,1,186,4
03:40,63,35,3,854,4
03:52,59,36,3,660,24
04:05,10,41,1,253,24
04:09,56,45,1,629,24
04:13,4,21,2,887,24
04:21,19,34,2,870,8
04:29,46,46,3,659,4
04:41,14,29,4,759,24
04:57,18,3,1,98,24
05:01,56,3,2,156,24
05:10,27,45,3,767,24
05:22,10,14,3,323,24
05:34,43,28,15,140,24
06:35,47,19,1,293,24
06:39,49,3,3,805,24
06:51,59,44,1,763,24
06:55,30,40,6,504,4
07:20,47,42,3,187,24
07:32,5,31,8,509,8
08:04,23,24,2,327,24
08:13,21,1,3,887,24
08:25,46,21,2,98,24
08:33,52,25,1,883,3
08:37,31,45,2,769,8
08:45,48,18,3,55,24
08:57,58,20,3,52,24
09:10,48,16,2,770,24
09:18,62,44,3,221,24
09:30,51,43,3,638,24
09:42,9,13,33,228,24
11:56,59,29,3,99,24
12:08,3,17,2,436,24
12:17,60,47,1,719,24
12:21,32,49,1,693,24
12:25,8,32,1,145,24
12:29,52,14,1,203,8
12:33,64,9,1,478,24
12:37,17,19,6,243,24
13:01,51,47,3,609,24
13:14,61,19,2,839,24
13:22,64,33,11,382,24
14:06,53,47,7,767,24
14:35,9,17,3,297,24
14:47,23,20,2,597,8
14:55,27,8,1,189,24
14:59,29,27,2,580,24
15:07,50,36,11,227,3
15:52,58,21,1,618,8
15:56,46,34,6,462,2
16:21,34,5,4,496,24
16:37,27,27,3,613,8
16:49,21,21,1,837,24
16:53,2,36,3,893,24
17:05,35,44,3,634,24
17:18,55,9,11,142,24
18:02,27,41,1,601,8
18:06,26,42,2,469,24
18:14,55,41,5,491,24
18:35,50,31,1,286,2
18:39,60,25,20,862,24
20:00,62,37,1,114,24
20:04,25,13,1,123,24
20:08,11,39,1,482,8
20:12,13,43,2,215,24
20:21,37,27,3,575,24
20:33,16,39,1,380,8
20:37,52,35,2,388,24
20:45,26,40,2,888,24
20:53,57,44,3,576,24
21:05,46,48,1,854,24
21:09,68,18,1,30,24
21:13,37,18,8,27,24
21:46,11,50,1,164,24
21:50,10,26,1,632,24
21:54,18,1,1,426,24
21:58,20,28,3,754,24
22:10,9,19,2,548,24
22:18,9,26,2,182,24
22:27,49,38,1,14,3
22:31,23,12,2,224,24
22:39,8,35,1,633,24
22:43,69,20,1,115,24
22:47,56,2,2,566,8
22:55,5,37,3,242,8
23:07,42,17,1,687,3
23:11,52,20,3,372,8
23:24,25,27,1,886,8
23:28,25,20,3,447,8
23:40,10,28,4,646,8
