00:02,4,10,2,39,24
00:12,55,5,4,379,4
00:32,35,25,3,853,3
00:47,50,14,14,203,24
01:58,61,24,1,205,24
02:03,23,2,2,155,24
02:13,31,24,1,551,24
02:18,27,22,1,421,24
02:23,57,41,1,794,8
02:28,65,4,3,713,24
02:43,54,2,3,373,24
02:58,27,46,2,566,24
03:08,42,35,1,178,3
03:13,50,46,3,825,4
03:29,14,43,3,353,8
03:44,32,33,3,240,4
03:59,43,35,1,306,24
04:04,37,35,2,170,8
04:14,21,20,3,11,24
04:29,56,5,2,742,8
04:39,9,4,3,577,24
04:54,63,23,3,209,24
05:10,16,33,1,852,24
05:15,29,11,27,620,24
07:31,46,3,3,72,24
07:46,46,38,5,25,2
08:11,34,32,1,517,24
08:16,69,4,2,893,24
08:27,19,24,2,775,24
08:37,11,42,3,115,8
08:52,48,5,3,443,24
09:07,25,6,1,163,24
09:12,10,44,3,361,24
09:27,34,25,2,325,24
09:37,46,8,3,231,24
09:52,46,26,3,456,24
10:08,21,10,26,497,24
12:19,59,2,1,873,24
12:24,46,13,1,77,24
12:29,44,25,1,97,24
12:34,23,24,2,665,8
12:44,7,49,1,662,24
12:49,39,29,3,187,8
13:04,64,48,3,708,8
13:19,57,31,2,53,24
13:30,10,9,26,271,24
15:41,46,8,2,637,24
15:51,61,7,1,175,24
15:56,32,44,1,99,24
16:01,22,23,3,534,24
16:16,13,13,3,717,24
16:31,38,39,6,841,24
17:02,51,24,6,10,8
17:32,14,2,2,868,8
17:42,67,3,2,275,24
17:52,17,32,30,355,24
20:24,54,8,1,302,24
20:29,8,18,2,159,24
20:39,11,18,6,623,4
21:09,65,42,2,530,24
21:19,28,22,1,900,24
21:24,46,34,3,444,8
21:39,68,20,3,711,8
21:55,33,33,1,746,4
22:00,67,14,2,891,8
22:10,6,44,10,18,8
23:00,46,13,2,409,4
23:10,62,39,2,900,4
23:20,39,2,1,865,4
23:25,46,27,1,178,3
23:30,41,22,2,760,3
23:41,52,27,3,245,3
23:56,50,21,1,633,3
