00:02,22,42,3,762,8
00:15,26,26,1,699,24
00:19,60,5,3,120,8
00:32,44,17,2,413,3
00:41,57,50,14,45,8
01:41,37,1,3,7,8
01:54,54,32,3,608,24
02:07,50,12,10,564,24
02:51,47,11,6,313,24
03:17,14,49,3,141,24
03:30,34,19,2,215,8
03:38,4,40,1,851,24
03:43,2,1,3,684,8
03:56,34,34,3,286,8
04:09,8,13,1,595,24
04:13,61,45,1,821,4
04:17,29,17,1,754,24
04:22,14,31,2,818,8
04:30,6,8,11,459,24
05:18,34,12,2,590,24
05:27,49,47,1,518,24
05:31,69,35,5,603,24
05:53,53,36,1,231,24
05:57,28,7,10,429,24
06:40,52,13,3,18,24
06:53,23,46,1,154,24
06:58,60,29,3,17,24
07:11,53,39,1,485,24
07:15,69,44,2,169,8
07:24,16,29,3,57,24
07:37,36,17,2,89,24
07:45,43,13,7,462,8
08:16,31,15,1,294,24
08:20,59,20,3,88,24
08:33,8,20,3,174,4
08:46,30,7,1,863,24
08:50,47,48,3,878,8
09:03,25,44,3,271,24
09:16,20,34,3,365,8
09:29,53,39,3,64,24
09:42,14,20,5,792,8
10:04,65,47,14,612,24
11:05,16,9,14,212,4
12:05,57,34,6,147,24
12:31,13,29,6,711,4
12:57,39,25,10,87,24
13:41,46,24,27,5,24
15:38,50,35,13,633,24
16:34,38,22,1,628,2
16:38,11,42,11,231,24
17:26,53,13,3,537,24
17:39,60,27,3,640,24
17:52,12,28,3,58,24
18:05,44,36,1,85,24
18:09,29,32,3,882,24
18:22,22,50,3,808,24
18:35,47,1,2,551,24
18:44,13,35,3,78,24
18:57,49,12,2,202,24
19:06,68,31,1,849,24
19:10,55,32,2,209,24
19:19,63,50,2,437,24
19:27,26,2,3,787,24
19:40,59,34,3,169,24
19:53,44,45,7,105,24
20:24,37,45,1,204,24
20:28,66,2,1,490,24
20:32,17,39,3,218,24
20:45,62,17,3,820,24
20:58,25,2,1,379,24
21:03,53,49,8,900,24
21:37,10,15,3,878,24
21:50,47,1,3,319,24
22:03,36,1,1,404,24
22:08,64,5,2,150,24
22:16,51,13,3,488,24
22:29,3,48,2,595,4
22:38,41,21,2,40,24
22:47,2,8,1,443,24
22:51,35,35,1,749,2
22:55,46,34,3,394,3
23:08,42,27,3,373,2
23:21,42,27,1,555,2
23:26,38,37,2,299,3
23:34,46,18,6,868,3
