00:01,42,31,2,786,2
00:16,3,33,3,892,4
00:40,38,7,27,486,8
04:13,48,8,1,448,8
04:21,46,39,3,138,3
04:45,9,5,2,11,24
05:01,49,6,3,344,24
05:24,25,38,10,2,24
06:43,42,45,2,42,24
06:59,46,28,1,109,2
07:07,48,47,2,889,24
07:23,56,28,2,734,24
07:39,2,48,11,241,24
09:06,29,28,2,434,24
09:21,32,7,3,129,24
09:45,47,23,3,322,24
10:09,59,7,9,551,24
11:20,19,21,1,388,24
11:28,54,37,1,853,3
11:36,65,3,1,184,4
11:44,2,6,3,710,24
12:07,8,31,2,715,24
12:23,7,2,1,69,24
12:31,14,29,1,887,24
12:39,23,31,2,671,24
12:55,6,6,1,447,8
13:03,9,45,2,68,24
13:18,55,21,3,432,24
13:42,3,39,12,92,24
15:17,31,22,2,176,24
15:33,9,43,3,890,24
15:56,1,5,1,835,24
16:04,21,43,1,889,4
16:12,51,19,1,320,24
16:20,41,49,9,314,4
17:31,53,32,1,365,24
17:39,65,16,1,194,24
17:47,52,32,1,421,24
17:55,34,23,3,353,24
18:19,65,31,3,69,24
18:42,25,33,16,307,24
20:49,23,50,2,430,24
21:05,8,40,3,873,24
21:28,8,3,7,296,24
22:24,9,43,1,261,24
22:31,31,23,1,41,3
22:39,32,4,8,438,24
23:43,50,15,2,660,3
