00:02,37,40,1,265,24
00:05,13,11,3,295,24
00:15,10,25,1,117,24
00:18,49,49,2,585,24
00:24,59,50,1,557,24
00:28,20,17,25,875,24
01:49,20,49,9,637,24
02:19,32,26,1,321,24
02:22,5,24,3,451,24
02:32,41,27,3,86,24
02:42,13,41,3,250,24
02:51,41,5,2,91,4
02:58,37,26,6,640,24
03:18,33,27,7,856,24
03:40,70,42,2,499,24
03:47,48,34,2,352,4
03:53,54,10,22,491,24
05:05,38,11,3,344,24
05:15,41,6,1,13,24
05:18,14,12,2,319,24
05:25,7,40,2,683,8
05:31,63,43,23,620,4
06:47,41,19,2,204,3
06:53,23,22,2,184,4
07:00,12,34,3,141,24
07:09,44,13,26,638,24
08:34,42,27,2,724,3
08:41,5,5,1,668,24
08:44,24,28,2,205,24
08:51,16,3,3,411,24
09:01,64,16,8,351,24
09:27,63,4,1,266,8
09:30,68,1,3,140,8
09:40,66,16,3,36,24
09:50,21,12,14,631,8
10:35,30,19,2,242,8
10:42,23,34,3,45,24
10:52,18,34,1,363,24
10:55,7,43,2,71,24
11:01,67,16,1,578,24
11:05,46,13,3,387,4
11:14,43,43,2,184,24
11:21,17,16,13,693,24
12:03,20,25,5,359,24
12:20,39,43,2,291,24
12:26,53,15,1,355,3
12:30,2,47,14,355,24
13:15,24,28,3,847,24
13:25,35,23,3,772,2
13:35,68,26,2,170,8
13:41,24,42,1,668,24
13:45,58,35,1,887,24
13:48,39,23,2,621,4
13:55,38,17,1,26,4
13:58,41,45,2,470,24
14:04,63,4,3,72,24
14:14,4,36,15,255,8
15:03,16,31,13,873,8
15:46,65,34,3,203,24
15:55,34,23,9,124,3
16:25,2,21,3,716,24
16:35,21,47,1,601,8
16:38,32,15,6,805,24
16:57,66,42,2,79,24
17:04,36,26,5,130,2
17:20,39,9,1,544,8
17:24,37,33,3,853,3
17:33,29,10,3,38,24
17:43,2,18,3,347,24
17:53,9,31,13,464,24
18:35,60,19,3,325,24
18:45,48,25,16,85,8
19:38,20,7,2,276,24
19:44,31,2,1,581,24
19:47,60,8,1,504,24
19:51,37,35,1,340,24
19:54,43,27,3,140,24
20:04,3,50,3,496,24
20:13,47,31,20,302,24
21:19,29,8,3,336,24
21:29,27,41,1,805,24
21:32,64,39,3,265,24
21:42,6,29,20,211,24
22:47,66,42,1,513,24
22:50,43,14,3,499,24
23:00,59,41,1,222,24
23:03,16,40,15,893,24
23:52,37,2,2,635,24
