00:01,13,31,1,68,24
00:03,27,22,17,265,8
00:48,32,16,1,545,24
00:51,18,7,2,99,24
00:56,34,7,12,615,4
01:28,48,34,32,656,24
02:53,52,31,1,13,3
02:55,50,4,9,327,24
03:19,46,31,2,423,2
03:25,4,25,3,480,8
03:33,50,13,10,774,24
03:59,26,43,6,335,24
04:15,46,31,2,652,24
04:20,21,41,3,558,24
04:28,54,29,2,511,2
04:33,46,18,2,27,4
04:39,57,25,3,27,8
04:47,2,27,1,689,24
04:49,32,9,3,714,24
04:57,50,39,1,69,24
05:00,47,7,2,568,24
05:05,31,39,2,13,24
05:11,42,34,1,231,24
05:13,62,36,1,1,4
05:16,31,25,1,17,8
05:19,48,39,7,402,3
05:37,42,10,2,532,24
05:42,40,42,1,890,24
05:45,28,31,1,890,24
05:48,35,50,1,367,24
05:50,52,37,2,90,24
05:56,9,14,1,844,4
05:58,67,21,1,625,24
06:01,24,3,3,877,24
06:09,9,26,7,60,24
06:27,7,18,2,660,24
06:33,63,10,2,234,24
06:38,36,29,1,132,24
06:41,51,10,3,233,24
06:49,40,47,2,283,8
06:54,28,40,18,638,24
07:42,66,3,3,659,8
07:50,7,21,1,465,24
07:52,37,42,1,629,24
07:55,31,18,2,246,24
08:00,5,29,5,623,24
08:13,19,9,3,117,24
08:21,43,41,10,86,24
08:48,48,32,2,11,2
08:53,14,45,3,110,24
09:01,8,22,1,521,24
09:04,70,4,1,769,24
09:06,51,35,3,37,24
09:14,3,31,6,226,24
09:30,9,4,5,503,24
09:44,8,18,6,288,8
09:59,10,47,3,230,24
10:07,18,13,30,550,8
11:27,58,2,2,44,24
11:32,11,41,3,379,24
11:40,37,11,2,390,24
11:45,58,3,32,41,24
13:10,35,14,2,432,24
13:16,42,29,4,206,2
13:26,18,39,3,423,24
13:34,25,1,2,728,8
13:39,6,18,2,766,24
13:45,54,11,8,18,8
14:06,70,11,4,403,24
14:16,43,29,1,490,24
14:19,38,23,2,576,24
14:24,30,43,1,694,24
14:27,56,47,3,520,4
14:35,53,10,3,817,24
14:43,24,29,1,329,24
14:46,20,22,2,576,24
14:51,50,47,2,482,24
14:56,2,24,1,655,24
14:59,66,45,3,859,24
15:07,54,48,3,821,24
15:15,28,45,4,296,24
15:25,42,11,1,751,24
15:28,43,33,29,857,24
16:45,58,8,4,164,24
16:55,55,9,31,285,24
18:18,8,23,2,892,24
18:23,40,34,14,6,24
19:00,51,37,13,565,3
19:34,49,14,1,726,8
19:37,46,35,1,420,8
19:40,42,28,32,576,24
21:05,1,32,3,382,8
21:13,33,35,2,746,24
21:18,56,43,1,192,24
21:20,27,8,3,2,24
21:28,24,22,13,636,24
22:03,64,27,1,533,24
22:06,32,50,2,96,24
22:11,38,33,3,829,8
22:19,67,46,2,458,24
22:24,51,43,3,460,24
22:32,69,13,1,553,24
22:35,62,35,1,779,24
22:37,30,26,2,250,24
22:43,67,21,8,324,4
23:04,17,36,1,324,4
23:06,49,1,2,176,4
23:12,50,22,2,716,8
23:17,40,9,1,320,8
23:20,61,36,9,799,4
23:44,52,45,1,140,4
23:46,11,12,3,392,4
