00:02,14,2,3,543,24
00:31,24,50,14,281,24
02:49,69,9,3,651,24
03:19,3,23,3,527,4
03:48,46,36,3,536,24
04:18,27,40,2,196,24
04:37,59,46,2,47,24
04:57,23,20,1,182,24
05:07,38,32,3,502,24
05:36,50,16,1,489,8
05:46,42,31,1,5,24
05:56,25,1,1,290,8
06:06,26,34,1,726,24
06:16,54,33,3,839,3
06:45,10,14,1,77,24
06:55,58,50,2,543,24
07:15,32,26,1,560,3
07:25,48,16,2,141,8
07:44,38,22,2,622,24
08:04,51,47,3,323,24
08:34,60,36,14,286,24
10:52,13,14,2,524,8
11:11,26,1,23,875,24
14:58,43,32,3,705,8
15:27,40,38,21,14,24
18:54,9,24,1,763,24
19:04,48,25,5,848,24
19:53,57,17,8,459,4
21:12,4,9,3,309,8
21:42,66,47,3,748,8
22:11,48,7,8,146,8
23:30,46,22,1,285,3
23:40,43,25,2,320,2
