00:03,17,18,1,278,24
00:12,47,6,2,260,24
00:30,10,22,1,132,4
00:40,37,23,2,6,2
00:58,44,36,1,672,24
01:07,24,14,2,427,24
01:26,41,39,1,487,3
01:35,12,26,3,419,24
02:03,35,33,3,122,24
02:31,29,25,1,714,24
02:40,26,15,3,318,24
03:08,35,43,1,408,24
03:17,43,39,2,165,24
03:36,43,40,10,773,24
05:09,26,2,8,829,8
06:23,4,9,1,313,24
06:32,25,37,2,884,24
06:51,4,48,12,65,24
08:42,5,44,1,245,8
08:52,9,45,2,734,8
09:10,48,33,1,77,24
09:20,18,8,3,234,4
09:47,35,36,3,836,3
10:15,11,49,1,505,24
10:24,43,20,1,165,24
10:34,56,4,3,850,24
11:02,18,25,3,208,24
11:29,54,32,6,602,24
12:25,24,39,1,463,24
12:34,17,7,3,277,24
13:02,22,7,1,747,24
13:12,16,25,3,739,24
13:39,10,38,4,740,24
14:17,69,37,22,181,24
17:41,3,4,8,634,4
18:55,52,39,1,12,24
19:04,44,36,8,46,8
20:19,15,31,6,477,24
21:14,4,17,2,317,24
21:33,38,36,3,543,24
22:01,46,34,1,367,2
22:10,58,31,2,577,24
22:29,62,24,3,114,24
22:56,7,47,5,220,8
23:43,39,22,2,303,3
