00:03,63,28,3,778,24
00:14,28,40,1,651,8
00:17,24,45,3,665,24
00:29,69,28,1,447,24
00:32,35,15,2,153,8
00:40,15,39,1,463,24
00:44,33,40,1,553,24
00:47,51,29,3,851,24
00:59,25,10,3,34,24
01:10,36,15,2,265,24
01:17,2,47,3,385,8
01:28,27,4,3,393,8
01:40,44,32,3,195,24
01:51,3,25,10,771,24
02:28,68,18,2,810,24
02:36,20,23,1,83,24
02:39,38,24,4,90,24
02:54,50,16,8,324,24
03:24,8,46,2,627,24
03:32,69,18,15,44,24
04:28,51,5,1,309,8
04:31,26,47,2,407,24
04:39,63,7,2,744,24
04:46,12,43,7,390,8
05:12,60,15,28,74,24
06:57,19,31,3,526,24
07:08,21,38,1,733,24
07:12,66,27,3,13,24
07:23,22,27,2,422,24
07:31,57,12,11,13,24
08:12,70,43,2,95,8
08:19,29,35,1,211,24
08:23,42,32,2,567,3
08:30,32,41,2,607,24
08:38,17,36,6,223,24
09:00,57,5,2,133,24
09:08,46,10,2,235,24
09:15,30,24,2,205,24
09:23,61,41,1,900,24
09:26,17,43,2,167,24
09:34,22,37,1,821,8
09:37,46,23,3,576,2
09:49,35,34,2,391,2
09:56,5,2,3,603,24
10:07,18,5,1,393,24
10:11,12,10,2,169,24
10:19,40,44,2,630,24
10:26,63,44,2,560,8
10:33,68,26,1,786,8
10:37,50,38,2,379,24
10:45,36,34,18,239,8
11:52,15,29,3,781,4
12:03,7,45,5,326,24
12:22,26,14,5,795,4
12:40,46,18,2,224,24
12:48,37,21,1,802,3
12:52,54,9,28,655,24
14:36,21,12,3,180,24
14:47,16,37,3,311,24
14:59,60,38,11,724,24
15:40,61,13,10,91,8
16:17,27,13,3,747,8
16:28,26,44,8,507,24
16:58,56,13,3,27,8
17:09,14,14,4,309,8
17:24,31,25,3,824,4
17:35,69,38,3,852,24
17:47,5,21,1,551,24
17:50,50,50,10,801,24
18:28,60,35,5,614,24
18:46,54,24,3,739,24
18:57,61,28,5,12,24
19:16,31,11,3,337,24
19:27,31,39,5,414,24
19:46,62,42,2,655,24
19:53,67,27,2,423,24
20:01,49,24,3,385,24
20:12,18,16,1,859,24
20:16,65,1,3,484,24
20:27,53,22,13,273,24
21:16,2,39,11,631,24
21:57,36,31,1,506,2
22:00,50,15,1,377,4
22:04,52,17,2,777,3
22:12,32,27,1,308,3
22:15,35,27,3,446,4
22:27,18,20,2,872,4
22:34,65,49,2,81,4
22:41,60,25,3,97,4
22:53,38,25,1,96,2
22:56,23,24,8,323,4
23:26,31,25,1,663,3
23:30,49,27,3,575,3
23:41,37,22,1,703,3
23:45,33,31,1,79,3
23:49,36,23,1,347,3
23:52,50,23,2,541,3
